20240605	19:01:53	13356556-d70a-4245-a1e5-a4d765471e2f	GET	/	undefined
20240605	19:01:53	0b548ccf-86c8-429e-8749-3e2623c6104d	GET	/apple-touch-icon-precomposed.png	undefined
20240605	19:01:53	832d6bba-0325-4beb-8fbb-ea727e17f8f6	GET	/apple-touch-icon.png	undefined
20240605	19:01:53	6d3fd775-d727-4aac-a02e-09b2da66a7d4	GET	/favicon.ico	undefined
20240605	19:16:38	0f51e383-de9f-453d-be23-0cdb622f3e35	GET	/api	undefined
20240605	19:16:42	71834777-aa1e-4e88-bdad-4c88fb152ec7	GET	/api/users	undefined
20240605	19:17:04	671d4f18-46e5-4e46-9c8e-d92fab26d6e3	GET	/api/users	undefined
20240605	19:20:17	948a468b-f485-4967-86bc-3ee17ae02690	POST	/api/users	undefined
20240605	19:20:22	6fbf8486-fe0a-4433-acec-d86864665b5b	POST	/api/users	undefined
20240628	12:17:56	8451a612-4aea-4dbc-af10-2573ae26fcb4	POST	/students	undefined
20240628	12:18:05	1f607b6c-9c00-4824-8b9d-f35720cfdeea	GET	/students	undefined
20240628	12:18:18	a1dc1808-dc32-4c90-a77c-dc547272f53d	GET	/api/students	undefined
20240628	12:19:17	61ead418-d7ef-4d5a-ac90-5b1a06964c2e	POST	/students	undefined
20240628	12:19:27	9b96fd18-9190-4518-8af6-8bd424aa5594	POST	/api/students	undefined
20240628	12:19:37	df11d787-cf73-421d-90cb-c86f9621eb62	GET	/api/students	undefined
20240628	12:20:19	b8e7b44f-1fb0-4611-b8fe-0f2e00e88659	GET	/api/students	http://localhost:3000
20240628	12:20:19	4c2f1fb9-47e6-4aa1-b912-b30244740a19	GET	/api/students	http://localhost:3000
20240628	12:20:21	7579c8df-4b06-4c7e-b443-200cf4d39386	GET	/api/students	http://localhost:3000
20240628	12:20:21	5dc841f6-9775-4690-8c92-241701290375	GET	/api/students	http://localhost:3000
20240628	12:20:26	2b887ecd-7e5c-4da6-bd31-504ddd83ced4	GET	/api/students	http://localhost:3000
20240628	12:20:26	705c6424-45cb-450c-a13f-e93c51a56345	GET	/api/students	http://localhost:3000
20240628	12:21:35	b2474eb3-1cd9-454b-83ca-0dc61ac93239	POST	/api/students	http://localhost:3000
20240628	12:21:36	06fbaf6d-a7aa-468f-ac9d-03b575a95f7a	GET	/api/students	http://localhost:3000
20240628	12:22:00	80add0bb-90d1-46c7-ae4c-c3ffd7e6c0f9	GET	/api/students	http://localhost:3000
20240628	12:22:01	59be60a7-0ee3-40b7-97f2-13df81a7666e	GET	/api/students	http://localhost:3000
20240628	12:24:53	37fb6626-74b5-4e74-9ba6-85e6a328bbff	GET	/api/students	http://localhost:3000
20240628	12:24:53	86215307-8888-483c-a42a-e7e44695066c	GET	/api/students	http://localhost:3000
20240628	12:25:22	144046c3-c431-490a-8df6-0955c95e74f3	GET	/api/students	http://localhost:3000
20240628	12:25:22	26a7cdd7-154e-4633-b698-8b5626648c6e	GET	/api/students	http://localhost:3000
20240628	12:32:19	a35f4b9c-779d-490b-b84a-b5cea5bfed12	GET	/api/students	http://localhost:3000
20240628	12:32:19	e63db044-3082-42b8-a7bf-11b143aec0eb	GET	/api/students	http://localhost:3000
20240628	12:33:47	2c84f5e6-2495-4e69-9fc7-e03a83788033	GET	/api/students	http://localhost:3000
20240628	12:33:47	837ce993-4eb7-4255-b07b-a5921c3da4d1	GET	/api/students	http://localhost:3000
20240628	12:36:38	18bd4532-dc43-45e6-88be-5cd2a3a0dc77	GET	/api/students	http://localhost:3000
20240628	12:36:38	768ccbb6-9bca-4f83-9b2a-073c89755f3e	GET	/api/students	http://localhost:3000
20240628	12:38:44	28d46cae-e57c-4fa3-a091-36f8efa4b8cb	GET	/api/students	http://localhost:3000
20240628	12:38:44	8677bdd1-d199-46e9-bf88-aea9ae7ec86f	GET	/api/students	http://localhost:3000
20240628	12:39:23	a246dc93-001a-4680-ac5a-bddd4d6427ee	GET	/api/students	http://localhost:3000
20240628	12:39:24	6a332be1-657e-41fa-a677-061215bef0b3	GET	/api/students	http://localhost:3000
20240628	12:40:22	25367ec8-67be-40d8-bbde-9a089939ee31	GET	/api/students	http://localhost:3000
20240628	12:40:22	614c4a63-f8d1-440a-826f-9e925a3fcfcd	GET	/api/students	http://localhost:3000
